"","vivienda","hogar","tipo_ocupacion","subsidio","lavadora","secadora","nevera","licuadora","plancha","estufa","horno","lava_platos","aspiradora","automovil","motocicleta","servicio_dom"
"22706",39479,1,3,0,1,0,1,1,0,0,0,0,0,1,1,0
"22707",39480,1,5,0,1,0,1,1,1,1,0,0,0,0,0,0
"22708",39481,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22709",39482,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"22710",39483,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"22711",39486,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1
"22712",39487,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22713",39488,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22714",39489,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0
"22715",39490,1,2,0,1,0,1,1,1,1,0,0,1,0,0,0
"22716",39491,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"22717",39493,1,4,0,0,0,1,1,1,1,0,0,0,0,1,0
"22718",39495,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22719",39496,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"22720",39497,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22721",39498,1,3,1,1,0,1,1,1,0,0,0,0,0,1,0
"22722",39499,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"22723",39500,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"22724",39501,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"22725",39502,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"22726",39503,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"22727",39504,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"22728",39505,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"22729",39506,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22730",39507,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"22731",39508,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0
"22732",39510,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"22733",39511,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0
"22734",39512,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22735",39514,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
"22736",39515,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"22737",39516,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"22738",39517,1,3,0,1,0,1,1,0,1,0,0,0,1,0,0
"22739",39518,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0
"22740",39530,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0
"22741",39533,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22742",39534,1,3,0,1,0,1,1,0,1,1,0,0,0,0,0
"22743",39535,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
"22744",39536,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"22745",39538,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
"22746",39539,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"22747",39540,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
"22748",39541,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"22749",39542,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22750",39547,1,3,0,1,0,1,1,1,1,1,0,1,1,0,0
"22751",39548,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22752",39549,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22753",39551,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22754",39552,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"22755",39553,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0
"22756",39554,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22757",39555,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"22758",39556,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22759",39558,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22760",39559,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"22761",39561,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1
"22762",39563,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"22763",39564,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"22764",39565,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0
"22765",39566,1,2,0,1,0,1,1,1,1,1,0,1,1,0,1
"22766",39567,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"22767",39568,1,3,0,1,0,1,0,0,1,1,0,0,0,1,0
"22768",39569,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22769",39570,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"22770",39571,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"22771",39572,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22772",39574,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22773",39575,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22774",39576,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22775",39577,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"22776",39578,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
"22777",39579,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0
"22778",39580,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22779",39581,1,2,0,1,0,1,1,1,1,0,0,0,1,0,0
"22780",39582,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"22781",39583,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"22782",39585,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"22783",39586,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"22784",39589,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22785",39591,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22786",39592,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"22787",39593,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0
"22788",39594,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22789",39595,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22790",39596,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0
"22791",39597,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"22792",39599,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0
"22793",39600,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"22794",39602,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"22795",39604,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
"22796",39605,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"22797",39606,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22798",39607,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22799",39608,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"22800",39609,1,2,0,1,0,1,1,1,1,1,0,1,0,0,0
"22801",39610,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22802",39611,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22803",39612,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22804",39613,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"22805",39614,1,2,0,1,0,1,1,1,1,1,0,0,0,0,0
"22806",39615,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22807",39616,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"22808",39617,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"22809",39618,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"22810",39620,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0
"22811",39621,1,2,0,1,0,1,1,0,1,0,0,0,0,1,0
"22812",39622,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22813",39623,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22814",39624,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22815",39625,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
"22816",39626,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"22817",39627,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22818",39628,1,4,0,1,0,1,1,1,1,1,0,1,1,0,0
"22819",39630,1,3,0,1,0,1,1,1,1,1,1,1,0,0,0
"22820",39631,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"22821",39632,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22822",39633,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22823",39634,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"22824",39637,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22825",39638,1,5,0,1,1,0,1,0,1,0,0,0,0,0,0
"22826",39640,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"22827",39641,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22828",39642,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22829",39643,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"22830",39644,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22831",39645,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"22832",39646,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0
"22833",39647,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22834",39648,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22835",39652,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22836",39653,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22837",39655,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0
"22838",39656,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"22839",39657,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22840",39658,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
"22841",39659,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22842",39661,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"22843",39662,1,3,0,1,0,1,1,1,1,0,1,0,0,0,0
"22844",39663,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"22845",39664,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
"22846",39668,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"22847",39669,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"22848",39670,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"22849",39672,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
"22850",39674,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"22851",39675,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"22852",39676,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22853",39677,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"22854",39678,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"22855",39680,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"22856",39681,1,3,0,1,0,1,1,0,1,1,0,0,1,0,0
"22857",39682,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22858",39683,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22859",39684,1,3,0,1,0,0,1,0,1,0,0,0,1,0,0
"22860",39685,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"22861",39686,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22862",39687,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22863",39688,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
"22864",39689,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"22865",39690,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"22866",39691,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"22867",39692,1,3,0,0,0,1,1,1,1,1,0,0,0,0,0
"22868",39693,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"22869",39695,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"22870",39696,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22871",39697,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22872",39699,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22873",39700,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22874",39701,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"22875",39702,1,4,0,1,0,1,1,1,1,0,0,0,0,0,1
"22876",39704,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"22877",39705,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"22878",39706,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"22879",39707,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"22880",39708,1,2,0,1,0,1,1,1,1,1,1,1,1,0,0
"22881",39709,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22882",39713,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22883",39714,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22884",39715,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22885",39716,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"22886",39717,1,3,0,1,1,1,1,1,1,1,0,0,1,0,0
"22887",39718,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22888",39719,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"22889",39720,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22890",39721,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"22891",39722,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22892",39724,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0
"22893",39725,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22894",39726,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22895",39729,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22896",39729,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"22897",39731,1,3,0,1,0,1,1,1,1,0,0,1,0,0,0
"22898",39732,1,3,0,0,0,1,1,1,1,1,0,0,0,1,0
"22899",39733,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22900",39734,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0
"22901",39735,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
"22902",39737,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22903",39739,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"22904",39740,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"22905",39741,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
"22906",39743,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"22907",39744,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22908",39745,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22909",39746,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
"22910",39747,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22911",39749,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"22912",39752,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22913",39754,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22914",39755,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22915",39758,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0
"22916",39759,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22917",39760,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"22918",39762,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"22919",39763,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"22920",39764,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"22921",39766,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22922",39769,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"22923",39771,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"22924",39772,2,5,0,1,0,1,1,0,1,0,0,0,0,0,0
"22925",39772,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0
"22926",39778,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0
"22927",39779,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0
"22928",39780,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"22929",39783,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"22930",39784,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22931",39786,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"22932",39787,1,4,0,0,0,1,1,1,1,0,0,0,0,1,0
"22933",39789,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"22934",39790,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22935",39792,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
"22936",39793,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"22937",39794,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"22938",39795,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22939",39796,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22940",39799,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"22941",39799,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"22942",39800,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"22943",39801,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22944",39802,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"22945",39804,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"22946",39805,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"22947",39806,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0
"22948",39808,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"22949",39809,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22950",39813,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"22951",39814,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"22952",39816,1,3,0,1,1,1,0,1,1,0,0,0,0,1,0
"22953",39818,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22954",39820,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"22955",39821,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"22956",39822,1,3,0,1,0,1,1,1,0,0,0,0,0,0,0
"22957",39823,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22958",39824,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0
"22959",39825,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22960",39826,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0
"22961",39827,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0
"22962",39828,1,3,0,0,0,1,1,1,1,0,0,0,1,0,0
"22963",39829,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"22964",39830,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"22965",39831,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22966",39832,1,3,0,0,0,1,1,0,1,1,0,0,0,0,0
"22967",39833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"22968",39834,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22969",39835,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"22970",39836,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"22971",39837,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"22972",39838,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1
"22973",39839,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
"22974",39840,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"22975",39842,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"22976",39843,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22977",39845,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"22978",39846,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"22979",39847,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"22980",39848,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"22981",39850,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"22982",39851,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22983",39852,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
"22984",39854,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"22985",39855,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"22986",39857,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"22987",39859,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"22988",39861,1,4,0,0,0,0,1,0,1,0,0,0,0,1,0
"22989",39862,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"22990",39865,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"22991",39868,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"22992",39869,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"22993",39872,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"22994",39874,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22995",39875,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"22996",39876,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"22997",39877,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"22998",39878,1,4,0,1,0,1,1,1,1,1,0,0,0,0,0
"22999",39880,1,2,0,0,0,1,1,0,1,0,0,0,1,0,0
"23000",39886,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"23001",39887,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"23002",39888,1,3,1,0,0,1,1,1,1,1,0,0,0,0,0
"23003",39890,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
"23004",39892,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"23005",39893,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"23006",39894,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0
"23007",39896,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"23008",39897,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"23009",39898,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"23010",39900,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"23011",39901,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"23012",39902,1,4,1,1,0,1,1,1,1,0,0,0,0,1,0
"23013",39903,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"23014",39905,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"23015",39906,1,3,0,1,0,1,1,1,1,1,1,1,0,0,0
"23016",39908,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"23017",39909,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"23018",39910,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"23019",39911,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"23020",39912,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"23021",39913,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"23022",39914,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"23023",39915,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"23024",39917,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"23025",39918,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"23026",39919,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"23027",39920,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"23028",39922,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"23029",39923,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"23030",39924,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"23031",39925,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"23032",39926,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"23033",39927,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"23034",39928,1,3,1,1,0,1,1,0,1,0,0,0,0,1,0
"23035",39929,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"23036",39931,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"23037",39932,1,4,0,1,0,1,1,0,1,1,0,0,0,1,0
"23038",39933,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"23039",39934,1,5,1,1,1,1,1,0,1,0,0,0,0,1,0
"23040",39935,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"23041",39936,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"23042",39937,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"23043",39938,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"23044",39940,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"23045",39941,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"23046",39942,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"23047",39944,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"23048",39945,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"23049",39946,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"23050",39947,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"23051",39948,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"23052",39949,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"23053",39950,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"23054",39951,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0
"23055",39952,1,2,0,1,0,1,1,0,1,1,0,0,0,0,0
"23056",39954,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"23057",39955,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"23058",39956,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"23059",39957,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"23060",39958,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0
"23061",39959,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"23062",39960,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"23063",39961,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"23064",39962,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"23065",39963,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"23066",39964,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"23067",39965,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"23068",39966,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"23069",39967,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"23070",39968,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"23071",39969,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"23072",39970,1,2,0,1,0,1,1,1,1,1,0,0,1,0,0
"23073",39971,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"23074",39972,1,4,0,0,0,1,0,1,1,0,0,0,0,0,0
"23075",39974,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"23076",39975,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"23077",39976,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"23078",39977,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"23079",39978,1,4,0,1,0,1,1,1,1,1,0,0,1,1,0
"23080",39979,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"23081",39980,1,3,0,1,0,1,1,1,1,1,0,1,0,0,0
