"","vivienda","hogar","ind","jardin","tiempo_jardin","tiempo_esparcimiento_ninos"
"861",9750,1,5,0,0,0
"862",9754,1,4,0,0,0
"863",9758,1,3,1,0,0
"864",9762,1,3,0,0,0
"865",9778,1,5,1,0,0
"866",9808,1,5,0,0,0
"867",9814,1,3,0,0,0
"868",9827,1,4,0,0,0
"869",9839,1,4,1,0,0
"870",9844,1,3,0,0,0
"871",9845,1,4,1,6,0
"872",9849,1,3,0,0,0
"873",9850,1,3,0,0,0
"874",9854,1,4,0,0,0
"875",9856,1,4,0,0,0
"876",9859,1,5,1,0,0
"877",9866,1,4,0,0,0
"878",9868,1,4,1,4,0
"879",9870,1,6,0,0,0
"880",9882,1,3,0,0,0
"881",9882,1,4,0,0,0
"882",9895,1,3,0,0,0
"883",9900,1,4,0,0,0
"884",9900,1,5,0,0,0
"885",9906,1,4,0,0,0
"886",9906,1,5,0,0,0
"887",9913,1,4,0,0,0
"888",9914,1,4,0,0,0
"889",9916,1,4,0,0,0
"890",9918,1,3,0,0,0
"891",9922,1,3,0,0,0
"892",9923,1,4,0,0,0
"893",9926,1,5,1,1,0
"894",9928,1,3,1,2,0
"895",9928,1,4,0,0,0
"896",9943,1,5,0,0,0
"897",9944,1,3,0,0,0
"898",9945,1,3,0,0,0
"899",9947,1,5,0,0,0
"900",9948,1,5,0,0,0
"901",9948,1,6,0,0,0
"902",9950,1,4,1,0,0
"903",9957,1,7,1,0,0
"904",9957,1,8,0,0,0
"905",9958,1,4,1,0,0
"906",9959,1,3,0,0,0
"907",9963,1,5,0,0,0
"908",9965,1,4,0,0,0
"909",9974,1,3,0,0,0
"910",9994,1,4,0,0,0
"911",9994,1,5,0,0,0
"912",9996,1,5,0,0,0
"913",10008,1,3,1,0,0
"914",10011,1,3,0,0,0
"915",10026,1,5,0,0,0
"916",10026,1,6,0,0,0
"917",10027,1,5,0,0,0
"918",10043,1,4,0,0,0
"919",10064,1,4,0,0,0
"920",10071,1,5,0,0,0
"921",10077,1,4,0,0,0
"922",10080,1,3,1,8,0
"923",10096,1,3,0,0,0
"924",10097,1,4,0,0,0
"925",10097,1,5,0,0,0
"926",10110,1,5,0,0,0
"927",10133,1,4,0,0,0
"928",10133,1,6,0,0,0
"929",10133,1,8,0,0,0
"930",10162,1,6,1,0,0
"931",10165,1,3,1,0,0
"932",10181,1,5,1,0,0
"933",10186,1,5,0,0,0
"934",10191,2,3,0,0,0
"935",10197,1,3,0,0,80
"936",10246,1,4,1,0,0
"937",10246,1,5,1,0,0
"938",10256,1,5,1,2,0
"939",10264,1,5,0,0,0
"940",10278,1,3,1,0,0
"941",10278,1,4,0,0,0
"942",10278,1,5,0,0,0
"943",10288,1,3,1,0,0
"944",10298,1,3,1,4,0
"945",10298,1,4,1,0,0
"946",10301,1,3,1,0,0
"947",10302,1,7,0,0,0
"948",10341,2,4,0,0,0
"949",10358,1,3,1,0,0
"950",10359,1,3,1,0,0
"951",10360,1,5,0,0,0
"952",10364,1,3,1,0,0
"953",10378,1,4,0,0,0
"954",10387,1,4,0,0,0
"955",10389,1,4,0,0,0
"956",10390,1,4,1,0,0
"957",10403,1,3,0,0,0
"958",10405,1,4,0,0,0
"959",10412,1,3,1,0,0
"960",10412,1,4,0,0,0
"961",10435,1,5,0,0,0
"962",10437,1,3,0,0,0
"963",10444,1,3,0,0,0
"964",10447,1,4,0,0,0
"965",10465,2,3,0,0,0
"966",10467,1,3,0,0,0
"967",10468,1,4,0,0,0
"968",10468,1,6,0,0,0
"969",10471,1,4,0,0,0
"970",10486,1,4,1,0,0
"971",10490,1,4,0,0,0
"972",10505,1,10,0,0,0
"973",10539,1,7,1,0,0
"974",10546,1,3,1,2,0
"975",10548,1,3,1,0,0
"976",10548,1,4,0,0,0
"977",10550,1,4,0,0,0
"978",10551,1,4,1,0,0
"979",10551,1,5,0,0,0
"980",10563,1,4,0,0,0
"981",10567,1,3,0,0,0
"982",10577,1,3,1,0,0
"983",10590,1,4,1,0,0
"984",10593,1,4,1,0,0
"985",10595,1,4,0,0,0
"986",10596,1,4,1,0,0
"987",10600,1,3,0,0,0
"988",10602,1,2,1,0,0
"989",10605,1,4,1,0,0
"990",10612,1,3,0,0,0
"991",10622,1,3,1,0,0
"992",10646,1,4,0,0,0
"993",10652,1,3,0,0,0
"994",10665,1,2,1,0,0
"995",10667,1,4,1,0,0
"996",10667,1,5,1,0,0
"997",10686,1,5,0,0,0
"998",10699,1,4,0,0,0
"999",10702,1,4,1,0,0
"1000",10715,1,6,0,0,0
"1001",10734,1,8,0,0,0
"1002",10742,1,4,0,0,0
"1003",10743,1,6,0,0,0
"1004",10756,1,3,0,0,0
"1005",10762,1,7,1,0,0
"1006",10762,1,8,1,0,0
"1007",10769,1,5,1,0,0
"1008",10769,1,6,0,0,0
"1009",10782,1,3,0,0,0
"1010",10783,1,5,0,0,0
"1011",10787,1,3,0,0,0
"1012",10787,1,4,0,0,0
"1013",10789,1,4,1,0,0
"1014",10807,1,5,1,0,0
"1015",10809,1,4,1,0,0
"1016",10820,1,3,0,0,0
"1017",10829,1,3,0,0,0
"1018",10829,1,4,0,0,0
"1019",10834,1,2,0,0,0
"1020",10846,1,4,0,0,0
"1021",10847,1,2,1,1,0
"1022",10848,1,5,0,0,0
"1023",10848,1,6,0,0,0
"1024",10867,1,3,0,0,0
"1025",10871,1,4,0,0,0
"1026",10877,1,3,1,1,0
"1027",10890,1,4,0,0,0
"1028",10890,1,8,1,0,0
"1029",10933,1,6,1,0,0
"1030",10939,1,3,1,6,0
"1031",10942,1,6,0,0,0
"1032",10953,1,3,0,0,0
"1033",10988,1,4,0,0,0
"1034",11009,1,4,1,4,0
"1035",11015,1,4,1,0,0
"1036",11019,1,4,1,0,0
"1037",11026,1,2,0,0,0
"1038",11027,1,4,0,0,0
"1039",11027,1,5,0,0,0
"1040",11033,1,3,0,0,0
"1041",11035,1,4,0,0,0
"1042",11038,1,4,1,0,0
"1043",11044,1,4,0,0,0
"1044",11046,1,4,1,0,0
"1045",11046,1,5,0,0,0
"1046",11060,1,4,1,0,0
"1047",11060,1,5,0,0,0
"1048",11061,1,4,0,0,0
"1049",11062,2,3,0,0,0
"1050",11099,1,3,0,0,0
"1051",11100,1,5,1,0,0
"1052",11102,1,4,1,0,0
"1053",11112,1,6,0,0,0
"1054",11112,1,7,0,0,0
"1055",11142,1,4,1,0,0
"1056",11156,1,3,0,0,0
"1057",11156,1,4,0,0,0
"1058",11156,1,5,0,0,0
"1059",11166,1,7,1,0,0
"1060",11172,1,3,0,0,0
"1061",11173,3,4,0,0,0
"1062",11173,3,5,0,0,0
"1063",11176,1,4,1,2,0
"1064",11181,1,3,0,0,0
"1065",11194,1,3,1,1,0
"1066",11203,1,7,0,0,0
"1067",11211,1,4,0,0,0
"1068",11212,1,4,0,0,0
"1069",11213,1,5,1,0,0
"1070",11215,1,5,1,0,0
"1071",11227,1,2,1,0,0
"1072",11229,1,3,1,0,0
"1073",11238,1,6,0,0,0
"1074",11240,1,3,0,0,0
"1075",11250,1,3,0,0,0
"1076",11253,1,4,0,0,0
"1077",11256,1,3,0,0,0
"1078",11270,1,3,0,0,0
"1079",11274,1,5,0,0,0
"1080",11276,1,5,1,0,0
"1081",11279,1,3,0,0,0
"1082",11288,1,7,0,0,0
"1083",11294,1,9,1,0,0
"1084",11294,1,10,0,0,0
"1085",11296,1,3,0,0,0
"1086",11297,1,4,0,0,0
"1087",11299,1,4,1,0,0
"1088",11304,1,3,0,0,0
"1089",11314,1,6,1,0,0
"1090",11325,1,3,0,0,0
"1091",11326,1,4,0,0,0
"1092",11327,1,3,1,0,0
"1093",11327,1,4,0,0,0
"1094",11336,1,3,0,0,0
"1095",11336,1,4,0,0,0
"1096",11346,1,4,0,0,0
"1097",11362,1,8,1,0,0
"1098",11367,1,3,0,0,0
"1099",11370,1,3,1,1,0
"1100",11371,1,3,1,0,0
"1101",11371,1,4,0,0,0
"1102",11380,1,5,0,0,0
"1103",11413,1,2,1,2,0
"1104",11418,1,6,0,0,0
"1105",11422,1,10,0,0,0
"1106",11427,1,4,0,0,0
"1107",11456,1,3,1,0,0
"1108",11459,1,5,0,0,0
"1109",11469,1,4,0,0,0
"1110",11469,1,6,1,0,0
"1111",11469,1,7,0,0,0
"1112",11472,1,3,0,0,0
"1113",11473,1,8,0,0,0
"1114",11473,1,9,0,0,0
"1115",11474,1,5,0,0,0
"1116",11474,1,6,1,0,0
"1117",11477,1,6,1,0,0
"1118",11553,1,5,0,0,0
"1119",11571,1,9,0,0,0
"1120",11582,1,3,0,0,0
"1121",11583,1,3,0,0,0
"1122",11594,1,3,0,0,0
"1123",11612,1,4,1,4,0
"1124",11615,1,2,0,0,0
"1125",11630,1,2,0,0,0
"1126",11633,1,5,0,0,0
"1127",11646,1,3,0,0,0
"1128",11660,1,2,0,0,0
"1129",11682,1,4,0,0,0
"1130",11707,1,2,0,0,0
"1131",11710,1,4,0,0,0
"1132",11711,1,5,0,0,0
"1133",11711,1,6,0,0,0
"1134",11720,1,4,0,0,0
"1135",11735,1,3,0,0,0
"1136",11751,1,3,0,0,0
"1137",11756,1,3,1,0,24
"1138",11766,1,4,1,0,0
"1139",11769,1,5,0,0,0
"1140",11772,1,3,0,0,0
"1141",11773,1,4,0,0,0
"1142",11775,1,3,0,0,0
"1143",11776,1,5,1,0,0
"1144",11789,1,4,0,0,0
"1145",11809,1,3,0,0,0
"1146",11861,1,4,1,0,0
"1147",11880,1,4,0,0,0
"1148",11891,1,3,1,0,0
"1149",11898,1,4,0,0,0
"1150",11899,1,7,0,0,0
"1151",11921,1,2,0,0,0
"1152",11921,1,5,0,0,0
"1153",11922,1,3,0,0,0
"1154",11929,1,3,1,6,0
"1155",11934,1,5,0,0,0
"1156",11934,1,6,0,0,0
"1157",11946,1,4,0,0,0
"1158",11961,3,6,0,0,0
"1159",11965,1,4,0,0,0
"1160",11966,1,4,1,0,0
"1161",11967,1,4,1,0,0
"1162",11976,1,3,1,0,0
"1163",11982,1,5,1,0,0
"1164",11991,1,8,1,0,0
"1165",11999,1,3,0,0,0
"1166",12006,1,4,0,0,0
"1167",12011,1,2,0,0,0
"1168",12019,1,3,0,0,0
"1169",12022,1,12,1,0,0
"1170",12022,1,13,1,0,0
"1171",12025,1,4,0,0,0
"1172",12028,1,3,0,0,0
"1173",12044,1,5,0,0,0
"1174",12046,1,5,1,0,0
"1175",12085,1,3,0,0,0
"1176",12103,1,4,1,2,0
"1177",12124,1,3,0,0,0
"1178",12129,1,2,0,0,0
"1179",12143,1,2,1,0,0
"1180",12144,1,4,0,0,0
"1181",12163,1,7,0,0,0
"1182",12165,1,5,0,0,0
"1183",12166,1,6,0,0,0
"1184",12168,1,4,0,0,0
"1185",12168,1,7,0,0,0
"1186",12172,1,4,0,0,0
"1187",12174,1,4,0,0,0
"1188",12180,1,3,0,0,0
"1189",12185,1,3,1,5,0
"1190",12185,1,4,0,0,0
"1191",12192,1,3,0,0,0
"1192",12201,1,4,1,0,0
"1193",12201,1,5,0,0,0
"1194",12210,1,3,1,0,0
"1195",12219,1,3,0,0,0
"1196",12221,1,3,0,0,0
"1197",12226,1,5,0,0,0
"1198",12226,1,6,0,0,0
"1199",12227,1,5,0,0,0
"1200",12227,1,6,0,0,0
"1201",12231,1,5,0,0,0
"1202",12231,1,6,0,0,0
"1203",12266,1,3,0,0,0
"1204",12272,1,5,1,0,0
"1205",12291,1,3,0,0,0
"1206",12293,1,4,0,0,0
"1207",12302,1,3,0,0,0
"1208",12303,1,3,0,0,0
"1209",12306,1,5,0,0,0
"1210",12313,1,4,0,0,0
"1211",12321,1,3,1,0,0
"1212",12321,1,4,0,0,0
"1213",12322,1,4,0,0,0
"1214",12328,1,6,0,0,0
"1215",12334,1,5,0,0,0
"1216",12339,1,4,0,0,0
"1217",12339,1,5,0,0,0
"1218",12354,1,6,0,0,0
"1219",12355,1,3,1,0,0
"1220",12355,1,4,1,0,0
"1221",12395,1,4,1,0,0
"1222",12422,1,4,0,0,0
"1223",12433,1,3,1,0,0
"1224",12456,1,7,0,0,0
"1225",12469,1,3,0,0,0
"1226",12477,1,4,0,0,0
"1227",12478,1,3,0,0,0
"1228",12478,1,4,0,0,0
"1229",12486,1,5,0,0,0
"1230",12487,1,2,0,0,0
"1231",12488,1,4,0,0,0
"1232",12498,1,5,0,0,0
"1233",12523,1,6,0,0,0
"1234",12529,1,3,0,0,0
"1235",12536,1,4,0,0,0
"1236",12543,1,5,0,0,0
"1237",12556,1,5,1,0,0
"1238",12559,1,7,0,0,0
"1239",12570,1,2,0,0,0
"1240",12570,1,3,0,0,0
"1241",12573,1,6,0,0,0
"1242",12573,1,7,0,0,0
"1243",12573,2,3,0,0,0
"1244",12577,1,3,0,0,0
"1245",12578,1,3,1,0,0
"1246",12578,1,6,0,0,0
"1247",12587,1,5,0,0,0
"1248",12597,1,5,0,0,0
"1249",12613,1,5,0,0,0
"1250",12622,1,3,0,0,0
"1251",12627,1,6,1,8,0
"1252",12630,1,4,0,0,0
"1253",12632,1,6,0,0,0
"1254",12638,1,4,0,0,0
"1255",12650,1,3,0,0,0
"1256",12668,1,7,0,0,0
"1257",12672,1,5,0,0,0
"1258",12679,2,4,0,0,0
"1259",12679,2,5,0,0,0
"1260",12682,1,3,0,0,0
"1261",12683,1,6,0,0,0
"1262",12693,1,4,1,0,0
"1263",12694,2,4,1,0,0
"1264",12709,1,5,1,0,0
"1265",12730,1,3,0,0,0
"1266",12731,1,4,1,2,0
"1267",12748,1,3,0,0,0
"1268",12749,1,3,0,0,0
"1269",12751,1,3,0,0,0
"1270",12755,1,3,0,0,0
"1271",12762,1,3,0,0,0
"1272",12774,1,4,0,0,0
"1273",12795,1,4,0,0,0
"1274",12799,1,3,1,0,0
"1275",12806,1,5,0,0,0
"1276",12810,1,3,0,0,0
"1277",12828,2,3,0,0,0
"1278",12833,1,3,1,0,0
"1279",12859,1,3,0,0,0
"1280",12864,1,5,0,0,0
"1281",12876,1,3,1,0,0
"1282",12891,1,7,0,0,0
"1283",12896,1,4,0,0,0
"1284",12896,1,5,0,0,0
"1285",12922,1,3,0,0,0
"1286",12926,1,2,0,0,0
"1287",12935,1,5,0,0,0
"1288",12951,1,4,0,0,0
"1289",12952,1,5,0,0,0
"1290",12960,1,6,0,0,0
"1291",12964,1,4,1,0,0
"1292",12964,1,5,0,0,0
"1293",12973,1,3,0,0,0
"1294",12978,1,2,0,0,0
"1295",12978,1,3,0,0,0
"1296",12989,1,2,0,0,0
"1297",13005,1,3,1,0,0
"1298",13008,1,6,1,8,0
"1299",13008,1,7,0,0,0
"1300",13015,1,3,1,0,0
"1301",13025,1,3,1,0,0
"1302",13038,1,4,1,2,0
"1303",13044,1,3,1,0,0
"1304",13049,1,2,1,0,0
"1305",13070,1,6,0,0,0
"1306",13076,1,5,0,0,0
"1307",13086,1,6,1,0,0
"1308",13106,1,9,1,0,0
"1309",13111,1,4,1,0,0
"1310",13112,1,3,1,0,0
"1311",13116,1,9,0,0,0
"1312",13125,1,4,0,0,0
"1313",13125,1,8,0,0,0
"1314",13132,1,4,0,0,0
"1315",13150,1,4,0,0,0
"1316",13159,1,2,0,0,0
"1317",13160,1,3,0,0,0
"1318",13160,1,4,0,0,0
"1319",13165,1,3,1,0,0
"1320",13167,1,4,1,2,0
"1321",13167,1,5,0,0,0
"1322",13200,1,4,0,0,0
"1323",13217,1,6,1,0,22
"1324",13226,1,4,0,0,0
"1325",13231,1,4,1,0,0
"1326",13232,1,4,0,0,0
"1327",13232,1,5,0,0,0
"1328",13234,1,5,0,0,0
"1329",13235,1,5,0,0,0
"1330",13241,1,6,0,0,0
"1331",13244,1,4,0,0,0
"1332",13253,1,3,1,1,0
"1333",13266,1,3,0,0,0
"1334",13282,1,3,0,0,0
"1335",13283,1,4,1,0,0
"1336",13286,1,4,0,0,0
"1337",13294,1,3,0,0,0
"1338",13298,1,4,1,0,0
"1339",13315,1,4,0,0,0
"1340",13324,2,3,1,0,0
"1341",13329,1,6,0,0,0
"1342",13335,1,3,0,0,0
"1343",13351,1,3,0,0,0
"1344",13358,1,6,0,0,0
"1345",13372,1,3,0,0,0
"1346",13375,1,5,0,0,0
"1347",13378,1,5,0,0,0
"1348",13390,1,5,0,0,0
"1349",13404,1,4,0,0,0
"1350",13435,1,5,0,0,0
"1351",13478,1,4,0,0,0
"1352",13500,1,6,0,0,0
"1353",13503,1,4,0,0,0
"1354",13518,1,3,0,0,0
"1355",13530,1,7,0,0,0
"1356",13563,1,5,0,0,0
"1357",13567,1,2,0,0,0
"1358",13600,1,4,0,0,0
"1359",13601,1,3,0,0,0
"1360",13607,1,4,0,0,0
"1361",13614,1,2,0,0,0
"1362",13629,1,3,1,0,0
"1363",13630,1,4,0,0,0
"1364",13651,1,4,0,0,0
"1365",13655,1,4,0,0,0
"1366",13655,1,5,0,0,0
"1367",13656,1,3,0,0,0
"1368",13656,1,4,1,0,0
"1369",13665,1,3,0,0,0
"1370",13666,1,5,0,0,0
"1371",13682,1,4,0,0,0
"1372",13724,1,6,0,0,0
"1373",13729,1,5,0,0,0
"1374",13732,1,5,1,0,0
"1375",13734,1,6,1,0,0
"1376",13734,1,7,1,0,0
"1377",13742,1,7,1,0,0
"1378",13750,2,2,0,0,0
"1379",13750,2,3,0,0,0
"1380",13762,1,4,1,0,0
"1381",13762,1,5,1,0,0
"1382",13763,1,4,0,0,0
"1383",13771,1,3,0,0,0
"1384",13776,1,3,0,0,0
"1385",13831,1,4,0,0,0
"1386",13842,1,3,0,0,0
"1387",13852,1,3,1,0,0
"1388",13867,1,5,0,0,0
"1389",13877,1,5,1,1,0
"1390",13893,1,4,1,0,0
"1391",13899,1,5,0,0,0
"1392",13908,1,5,0,0,0
"1393",13925,1,3,0,0,0
"1394",13931,1,4,0,0,0
"1395",13932,1,4,0,0,0
"1396",13933,1,10,0,0,0
"1397",13937,1,5,0,0,0
"1398",13939,1,8,0,0,0
"1399",13945,1,2,1,1,0
"1400",13947,1,4,0,0,0
"1401",13947,1,5,0,0,0
"1402",13952,1,3,0,0,0
"1403",13984,1,4,1,0,0
"1404",13986,1,5,0,0,0
"1405",13997,1,3,0,0,0
"1406",13997,1,4,0,0,0
"1407",13999,1,4,1,0,0
"1408",14013,1,3,0,0,0
"1409",14014,1,4,0,0,0
"1410",14029,1,8,1,1,0
"1411",14029,1,12,0,0,0
"1412",14029,2,3,0,0,0
"1413",14032,1,4,0,0,0
"1414",14040,1,5,0,0,0
"1415",14041,1,8,0,0,0
"1416",14041,1,12,0,0,0
"1417",14041,1,15,1,0,0
"1418",14041,1,16,0,0,0
"1419",14041,1,21,0,0,0
"1420",14069,1,5,1,0,0
"1421",14072,1,7,0,0,0
"1422",14074,1,3,0,0,0
"1423",14079,1,6,0,0,0
"1424",14082,1,7,0,0,0
"1425",14084,1,4,0,0,0
"1426",14087,1,5,0,0,0
"1427",14089,1,6,0,0,0
"1428",14089,1,8,0,0,0
"1429",14092,1,3,0,0,0
"1430",14099,1,2,0,0,0
"1431",14102,1,5,0,0,0
"1432",14117,1,4,0,0,0
"1433",14134,1,10,1,0,0
"1434",14144,1,4,0,0,0
"1435",14154,1,3,0,0,0
"1436",14177,1,2,0,0,23
"1437",14180,1,4,0,0,0
"1438",14196,1,3,0,0,0
"1439",14200,1,4,0,0,0
"1440",14200,1,5,0,0,0
"1441",14205,1,4,0,0,0
"1442",14206,1,3,0,0,0
"1443",14208,1,3,0,0,0
"1444",14216,1,6,1,0,0
"1445",14229,2,3,0,0,0
"1446",14236,1,4,0,0,0
"1447",14244,1,4,0,0,0
"1448",14248,1,4,1,0,0
"1449",14253,1,3,1,5,0
"1450",14253,1,4,0,0,0
"1451",14262,1,4,1,0,0
"1452",14268,1,6,0,0,0
"1453",14277,1,4,0,0,0
"1454",14300,1,5,0,0,0
"1455",14307,1,4,1,1,0
"1456",14334,1,4,0,0,0
"1457",14340,1,3,0,0,0
"1458",14344,1,6,0,0,0
"1459",14346,1,4,0,0,0
"1460",14349,1,4,1,0,0
"1461",14349,1,5,1,0,0
"1462",14364,1,3,0,0,0
"1463",14377,1,5,0,0,0
"1464",14383,1,3,0,0,0
"1465",14386,1,5,0,0,0
"1466",14390,1,3,1,0,0
"1467",14407,1,2,0,0,0
"1468",14410,1,5,0,0,0
"1469",14419,1,3,0,0,0
"1470",14424,1,4,0,0,0
"1471",14438,1,3,0,0,0
"1472",14442,1,3,0,0,0
"1473",14443,1,4,0,0,0
"1474",14446,1,4,1,0,0
"1475",14470,1,3,1,3,0
"1476",14472,1,3,0,0,0
"1477",14472,1,4,0,0,0
"1478",14488,1,3,0,0,0
"1479",14488,1,6,1,0,0
"1480",14488,1,7,1,0,0
"1481",14498,1,4,0,0,0
"1482",14503,1,6,0,0,0
"1483",14510,1,4,1,0,0
"1484",14528,1,3,0,0,0
"1485",14528,1,4,0,0,0
"1486",14537,1,2,0,0,0
"1487",14542,1,3,0,0,0
"1488",14546,1,4,0,0,0
"1489",14553,1,4,0,0,0
"1490",14562,1,5,0,0,0
"1491",14568,1,4,0,0,0
"1492",14573,1,6,0,0,0
"1493",14575,1,4,0,0,0
"1494",14578,1,4,0,0,0
"1495",14587,2,3,0,0,0
"1496",14589,1,3,0,0,0
"1497",14594,1,3,0,0,0
"1498",14602,1,6,0,0,0
"1499",14603,1,2,1,0,0
"1500",14606,1,4,1,0,0
"1501",14608,1,4,1,1,0
"1502",14616,1,3,0,0,0
"1503",14624,1,3,0,0,0
"1504",14637,1,4,0,0,0
"1505",14642,1,3,1,0,0
"1506",14642,1,4,1,0,0
"1507",14648,1,7,0,0,0
"1508",14656,1,4,1,0,0
"1509",14659,1,4,1,0,0
"1510",14660,1,4,0,0,0
"1511",14667,1,3,0,0,0
"1512",14671,1,3,1,0,39
"1513",14674,1,3,1,0,0
"1514",14675,1,2,0,0,0
"1515",14689,1,5,0,0,0
"1516",14699,1,3,1,0,0
"1517",14706,1,4,1,0,0
"1518",14710,2,4,0,0,0
"1519",14710,2,5,0,0,0
"1520",14718,1,5,1,0,0
"1521",14721,1,4,0,0,0
"1522",14727,1,3,0,0,0
"1523",14748,1,5,0,0,0
"1524",14758,1,5,0,0,0
"1525",14760,1,3,0,0,0
"1526",14780,1,4,0,0,0
"1527",14781,1,8,0,0,0
"1528",14789,1,4,0,0,0
"1529",14791,1,3,1,1,0
"1530",14792,1,6,0,0,0
"1531",14797,1,5,0,0,0
"1532",14798,1,2,1,0,0
"1533",14808,1,4,1,3,0
"1534",14808,1,5,0,0,0
"1535",14811,2,3,0,0,0
"1536",14833,1,4,0,0,0
"1537",14837,1,3,0,0,0
"1538",14854,1,5,1,0,0
"1539",14855,1,3,1,0,0
"1540",14855,1,4,0,0,0
"1541",14885,1,5,0,0,0
"1542",14885,1,6,0,0,0
"1543",14886,1,3,1,0,0
"1544",14899,1,4,0,0,0
"1545",14908,1,3,0,0,0
"1546",14911,1,4,1,0,0
"1547",14914,1,3,0,0,0
"1548",14919,1,3,1,2,0
"1549",14922,1,5,0,0,0
"1550",14923,1,5,0,0,0
"1551",14923,1,6,0,0,0
"1552",14923,1,7,0,0,0
"1553",14944,1,3,0,0,0
"1554",14952,1,3,1,0,0
"1555",14952,1,4,1,0,0
"1556",14961,1,4,0,0,0
"1557",14986,1,5,0,0,0
"1558",15004,1,5,0,0,0
"1559",15044,1,5,0,0,0
"1560",15051,1,5,1,0,0
"1561",15055,1,3,0,0,0
"1562",15069,1,4,1,0,0
"1563",15069,1,5,0,0,0
"1564",15074,1,3,0,0,0
"1565",15077,1,3,0,0,0
"1566",15079,1,3,1,0,0
"1567",15083,1,5,0,0,0
"1568",15105,1,3,0,0,0
"1569",15120,1,4,0,0,0
"1570",15125,1,4,0,0,0
"1571",15164,1,5,0,0,0
"1572",15165,1,3,0,0,0
"1573",15172,1,2,0,0,0
"1574",15193,1,3,0,0,0
"1575",15205,1,3,0,0,0
"1576",15206,1,3,0,0,0
"1577",15220,2,3,0,0,0
"1578",15220,3,3,0,0,0
"1579",15233,1,3,0,0,0
"1580",15238,1,5,0,0,0
"1581",15239,1,3,0,0,0
"1582",15243,1,3,1,0,0
"1583",15247,1,6,0,0,0
"1584",15262,1,3,0,0,0
"1585",15273,1,4,0,0,0
"1586",15276,1,3,1,0,0
"1587",15282,1,5,1,0,0
"1588",15282,1,6,0,0,0
"1589",15282,1,7,0,0,0
"1590",15300,1,4,0,0,0
"1591",15304,1,4,1,0,0
"1592",15306,1,4,0,0,0
"1593",15307,1,5,1,0,0
"1594",15308,1,4,0,0,0
"1595",15312,1,4,1,0,0
"1596",15321,1,4,0,0,0
"1597",15321,1,5,0,0,0
"1598",15328,1,3,1,0,49
"1599",15333,1,4,1,2,0
"1600",15338,1,4,0,0,0
"1601",15345,1,4,1,0,0
"1602",15352,1,4,0,0,0
"1603",15390,1,4,0,0,0
"1604",15395,1,3,0,0,0
"1605",15398,1,7,1,0,0
"1606",15398,1,8,0,0,0
"1607",15404,1,3,0,0,0
"1608",15408,1,3,0,0,0
"1609",15413,1,3,1,0,0
"1610",15414,1,4,0,0,0
"1611",15415,1,3,0,0,0
"1612",15416,1,4,0,0,0
"1613",15420,1,3,0,0,0
"1614",15420,1,4,0,0,0
"1615",15423,1,3,0,0,0
"1616",15426,1,6,1,0,0
"1617",15440,1,5,0,0,0
"1618",15452,1,5,0,0,0
"1619",15456,1,5,1,0,0
"1620",15463,1,3,0,0,0
"1621",15469,1,5,1,0,0
"1622",15480,1,6,0,0,0
"1623",15494,1,3,1,0,0
"1624",15498,1,4,0,0,0
"1625",15500,1,5,0,0,0
"1626",15527,1,4,0,0,0
"1627",15530,1,3,0,0,0
"1628",15534,1,8,0,0,0
"1629",15540,1,3,0,0,0
"1630",15541,1,6,0,0,0
"1631",15551,1,4,0,0,0
"1632",15556,1,3,0,0,0
"1633",15568,1,4,1,0,0
"1634",15576,1,5,0,0,0
"1635",15589,1,8,1,0,0
"1636",15597,1,4,1,1,0
"1637",15620,1,5,0,0,0
"1638",15626,1,4,0,0,0
"1639",15632,1,5,1,0,0
"1640",15634,1,6,0,0,0
"1641",15641,1,4,0,0,0
"1642",15643,1,5,0,0,0
"1643",15655,1,4,0,0,0
"1644",15657,1,4,1,0,0
"1645",15658,1,3,0,0,0
"1646",15665,1,5,0,0,0
"1647",15666,1,3,0,0,0
"1648",15669,1,4,0,0,0
"1649",15671,1,4,1,0,0
"1650",15674,1,6,0,0,0
"1651",15687,1,4,0,0,0
"1652",15693,1,4,0,0,0
"1653",15695,1,5,1,0,0
"1654",15713,1,4,0,0,0
"1655",15720,1,3,0,0,0
"1656",15726,1,6,0,0,0
"1657",15727,1,3,1,0,0
"1658",15728,1,5,1,1,0
"1659",15728,1,6,0,0,0
"1660",15734,1,3,1,0,0
"1661",15736,1,9,1,0,0
"1662",15739,1,4,0,0,0
"1663",15741,1,7,1,0,0
"1664",15744,1,4,0,0,0
"1665",15745,1,9,1,0,0
"1666",15760,1,4,0,0,0
"1667",15781,1,4,0,0,0
"1668",15786,1,3,1,0,0
"1669",15788,1,3,0,0,0
"1670",15788,1,4,0,0,0
"1671",15802,1,3,0,0,0
"1672",15806,1,4,0,0,0
"1673",15820,1,5,0,0,0
"1674",15839,1,3,0,0,0
"1675",15846,1,3,0,0,0
"1676",15849,1,3,0,0,0
"1677",15851,1,5,0,0,0
"1678",15851,1,6,0,0,0
"1679",15852,1,5,0,0,0
"1680",15855,1,6,1,0,0
"1681",15872,1,3,0,0,0
"1682",15903,1,5,0,0,0
"1683",15910,1,4,1,0,0
"1684",15912,1,6,0,0,0
"1685",15976,1,4,0,0,0
"1686",15978,1,5,0,0,0
"1687",15987,1,3,0,0,0
"1688",16013,1,3,1,0,0
"1689",16017,1,4,1,0,0
